Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,DayOfWeek,Quarter,Returns,Log_Returns,MA_7,MA_30,MA_90,Volatility_30,Momentum_5,Momentum_10,RSI_14,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,HL_Spread,HL_PCT,Volume_MA_30,Volume_Ratio,Target,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Total Debt,Net Debt,Ordinary Shares Number,Total Assets
1985-02-01 00:00:00-05:00,0.0993412138094377,0.0997693851384363,0.0972003685985067,0.098056711256504,137737600,0.0,0.0,1985,2,1,4,1,-0.012930280927836102,-0.01301460468554065,0.1009318732789584,0.09904171799619989,0.09117717544237769,0.024707038165612295,-0.0034253224730491916,0.0,38.88903790773666,0.0014775802545183153,0.0021103740304376705,0.10064746476709836,0.10603170414797826,0.09526322538621847,0.0025690165399296083,2.619929331720482,245815360.0,0.5603295091079744,0.1001975387334823,,,,,,,
1985-02-04 00:00:00-05:00,0.1001975387334823,0.1006257100355598,0.1001975387334823,0.1001975387334823,218019200,0.0,0.0,1985,2,4,0,1,0.021832544142523558,0.021597627223889256,0.1010542043617793,0.0992558009922504,0.09133893648783362,0.024947681215503496,-0.0034261345863342008,0.0,45.832555012670994,0.0013421669220381044,0.0019567326087577574,0.10081873200833791,0.10589293342285586,0.09574453059381996,0.000428171302077493,0.42732716540712196,248421226.66666666,0.8776190461877869,0.101053848862648,,,,,,,
1985-02-05 00:00:00-05:00,0.101053848862648,0.1027672881683825,0.101053848862648,0.101053848862648,190041600,0.0,0.0,1985,2,5,1,1,0.008546219198491523,0.008509907008479551,0.10099303509507855,0.09954124515255287,0.09149118223124077,0.024779193104505905,-0.0012852773070334972,-0.0021416172385215065,45.83251574363619,0.0012890881456746606,0.0018232037161411382,0.10107562951743598,0.10559455576785724,0.09655670326701472,0.0017134393057345043,1.695570554728108,250626133.33333334,0.7582672942858845,0.1027673408389091,,,,,,,
1985-02-06 00:00:00-05:00,0.1027673408389091,0.1027673408389091,0.1027673408389091,0.1027673408389091,194432000,0.0,0.0,1985,2,6,2,1,0.016956226759755166,0.01681407460594544,0.10087070188352036,0.09982671688000357,0.09166722438401642,0.02474766172750706,0.0004282146692276001,0.0012853071093558988,62.7114870487683,0.0013695005651979258,0.0017324630859524958,0.10128975436091418,0.10569623349334627,0.0968832752284821,0.0,0.0,254856000.0,0.7629092507141287,0.1023391261696815,,,,,,,
1985-02-07 00:00:00-05:00,0.1027672973725088,0.1040517995469316,0.1023391261696815,0.1023391261696815,245481600,0.0,0.0,1985,2,7,3,1,-0.004166836134242735,-0.0041755415871405415,0.10087070188352035,0.10008364195624983,0.09186229589912623,0.024782475853349528,0.002997905015945393,0.002997905015945393,58.928670181532425,0.0013827353297840572,0.0016625175347188082,0.10126834362745281,0.10564867714370454,0.09688801011120107,0.001712673377250104,1.6735274585112616,260799466.66666666,0.9412657285597722,0.1023391261696815,,,,,,,
1985-02-08 00:00:00-05:00,0.1023391261696815,0.1027672973725088,0.1010538579133138,0.1023391261696815,132025600,0.0,0.0,1985,2,8,4,1,0.0,0.0,0.10087070188352036,0.10032629569371536,0.09205261013574066,0.024786104088324337,0.00428241491317749,0.0008570924401282987,54.902804931341095,0.0013773467797613959,0.0016054833837273257,0.10128975212573998,0.10568746052403107,0.0968920437274489,0.0017134394591949986,1.67427603041486,261908266.66666666,0.504090999800439,0.104479968547821,,,,,,,
1985-02-11 00:00:00-05:00,0.104479968547821,0.1053363109354279,0.104479968547821,0.104479968547821,346953600,0.0,0.0,1985,2,11,0,1,0.02091909964708827,0.020703299654411995,0.10160480865410391,0.10052613317966455,0.09226195373468925,0.024233976355124486,0.004282429814338698,0.0008562952280044972,53.060766520483995,0.00152820817068057,0.0015900283411179746,0.10126834362745281,0.10559548758124616,0.09694119967365945,0.000856342387606901,0.8196235120562356,267962240.0,1.2947854145419893,0.1019109562039375,,,,,,,
1985-02-12 00:00:00-05:00,0.1044799602957345,0.10490813145572,0.1019109562039375,0.1019109562039375,226508800,0.0,0.0,1985,2,12,1,1,-0.024588563526487417,-0.02489591086871577,0.10215541507516583,0.10059751893083249,0.09246178244551019,0.024627289974497202,0.0008571073412895064,-0.0004281699657439908,50.982013673033755,0.0014240534817669404,0.0015568333692477679,0.10122552439570423,0.10550691912261989,0.09694412966878857,0.0029971752517825023,2.9409745167975387,268587200.0,0.8433343063258413,0.0972003489732742,,,,,,,
1985-02-13 00:00:00-05:00,0.1019109758552063,0.1019109758552063,0.0972003489732742,0.0972003489732742,527027200,0.0,0.0,1985,2,13,2,1,-0.046222775314135434,-0.047325151903984924,0.10172724510942184,0.10065460825959836,0.09262354357375036,0.024837147003204323,-0.0055669918656348905,-0.00513877719640729,45.61453418609963,0.0009504473397814878,0.001435556163354512,0.1009043581783771,0.10538723984023282,0.09642147651652139,0.004710626881932092,4.846306553104358,280311360.0,1.8801492740073038,0.0946313738822937,,,,,,,
1985-02-14 00:00:00-05:00,0.0972003792702141,0.09805672202223,0.0946313738822937,0.0946313738822937,426832000,0.0,0.0,1985,2,14,3,1,-0.026429689997171324,-0.02678523284074214,0.10080974868365693,0.10056897575656569,0.09278054758906361,0.025106829876014234,-0.007707752287387792,-0.0047098472714423995,36.20869643473174,0.00036362460202485347,0.0012211698510885803,0.10081872455775734,0.10571478759775514,0.09592266151775954,0.0034253481399362934,3.6196749549434615,288985386.6666667,1.4770020204943235,0.0959158986806869,,,,,,,
1985-02-15 00:00:00-05:00,0.0946313956907047,0.0963440701553697,0.0937750584583723,0.0959158986806869,173622400,0.0,0.0,1985,2,15,4,1,0.013573984458800537,0.013482683218291828,0.09983097123248232,0.10052616074681278,0.09295182410213679,0.02523968139761642,-0.006423227488994598,-0.002140812575817108,33.928588073363116,2.1885423776707436e-06,0.0009773735893463984,0.10071168392896648,0.10594405560246191,0.09547931225547106,0.0025690116969973864,2.678400278091403,290197226.6666667,0.5982910381132978,0.0946313738822937,,,,,,,
1985-02-19 00:00:00-05:00,0.0954877109172777,0.0954877109172777,0.0946313738822937,0.0946313738822937,149833600,0.0,0.0,1985,2,19,1,1,-0.013392198958271706,-0.013482683218291741,0.0987298637628555,0.10045480007926619,0.0930612539251645,0.025345266007995377,-0.009848594665527302,-0.005566164851188604,33.928619698512406,-0.0003834820129713229,0.0007052024688828542,0.10043337568640705,0.10633075875884622,0.09453599261396788,0.0008563370349840005,0.9049187387357884,289494613.3333333,0.5175695612252268,0.0903496891260147,,,,,,,
1985-02-20 00:00:00-05:00,0.0946313743207745,0.0950595399817346,0.0903496891260147,0.0903496891260147,219968000,0.0,0.0,1985,2,20,2,1,-0.04524593251287612,-0.04630149262151317,0.09701708704233167,0.10026925976077711,0.09313262411289741,0.026602072582152008,-0.011561267077922807,-0.0107041597366333,28.788340141596024,-0.0010228342860337108,0.00035959511789954125,0.09979108683764931,0.10706036966079714,0.09252180401450148,0.004709850855719899,5.212913183520601,292122880.0,0.7529981903505812,0.0920623391866684,,,,,,,
1985-02-21 00:00:00-05:00,0.0920623391866684,0.0924905047359285,0.0920623391866684,0.0920623391866684,308224000,0.0,0.0,1985,2,21,3,1,0.01895579361944444,0.018778371179285942,0.09524313999073844,0.10005517626802123,0.09317544922232623,0.026350833913383893,-0.005138009786605807,-0.010705001652240698,36.508684415997976,-0.001375473420648296,1.2581410189973807e-05,0.09932010211050507,0.1073127230787031,0.09132748114230704,0.00042816554926010386,0.46508219652331706,296839573.3333333,1.038352119088524,0.0946313738822937,,,,,,,
1985-02-22 00:00:00-05:00,0.0920623627773414,0.0954877109172777,0.0920623627773414,0.0946313738822937,226531200,0.0,0.0,1985,2,22,4,1,0.027905381487388192,0.0275231214422272,0.09420319965907505,0.09978397736946737,0.09324681916170646,0.025567381194160892,0.0,-0.007707752287387792,43.939751447831355,-0.0014311454914714,-0.00027616397014230097,0.09908460974693295,0.10734757780726852,0.09082164168659738,0.0034253481399363073,3.619674954943476,295155093.3333333,0.7674988679398023,0.0933468490839004,,,,,,,
1985-02-25 00:00:00-05:00,0.094631357269392,0.095059522853202,0.0933468490839004,0.0933468490839004,98537600,0.0,0.0,1985,2,25,0,1,-0.013573984458801647,-0.01366695324906005,0.09365269967487878,0.0994985071321328,0.09328487863143281,0.02562697840174726,-0.002569049596786499,-0.008992277085781097,37.50074765724997,-0.0015609230751337383,-0.0005331157911405885,0.0986778505146503,0.10723944455894831,0.0901162564703523,0.0017126737693016064,1.8347419180290174,291604693.3333333,0.3379150001792381,0.0916342139244079,,,,,,,
1985-02-26 00:00:00-05:00,0.0933468884153399,0.0937750598965895,0.0916342139244079,0.0916342139244079,188966400,0.0,0.0,1985,2,26,1,1,-0.018347005563660423,-0.018517399230642963,0.09322453396660937,0.0990560429791609,0.09325633446375525,0.02504677874118862,-0.0029971599578857977,-0.0128457546234131,33.334405458346495,-0.001781432840582159,-0.0007827792010289027,0.09807837754487989,0.1068580614633907,0.08929869362636907,0.0021408459721816014,2.33629545177051,288889066.6666667,0.6541140590067329,0.0860672146081924,,,,,,,
1985-02-27 00:00:00-05:00,0.0916341731686901,0.0916341731686901,0.0860672146081924,0.0860672146081924,403580800,0.0,0.0,1985,2,27,2,1,-0.06075240980195351,-0.06267616019752366,0.09181757909911017,0.09849937210480368,0.09314690464072753,0.026957733933340954,-0.004282474517822293,-0.0158437415957451,23.99886875597258,-0.0023779867864226756,-0.0011018207181076574,0.09726478196680542,0.10730699641196492,0.08722256752164592,0.005566958560497701,6.468152345629416,293509440.0,1.3750181254817562,0.0847826898097992,,,,,,,
1985-02-28 00:00:00-05:00,0.0860671919094133,0.0860671919094133,0.0847826898097992,0.0847826898097992,319065600,0.0,0.0,1985,2,28,3,1,-0.014924670261966866,-0.015037163842852344,0.09041062423161096,0.09787133932113644,0.09301368792851762,0.026879444238706772,-0.007279649376869202,-0.012417659163475009,23.375570676423436,-0.002920742006694649,-0.0014656049758250559,0.0963869601488113,0.10756646272428175,0.08520745757334086,0.0012845020996141016,1.5150523090217394,297815466.6666667,1.0713533570676428,0.085210844874382,,,,,,,
1985-03-01 00:00:00-05:00,0.0847826794657592,0.085210844874382,0.0822136698629377,0.085210844874382,247430400,0.0,0.0,1985,3,1,4,1,0.005050029263560019,0.005037320633789246,0.08967650362423486,0.0975002326071262,0.0928804712163077,0.024072078396152177,-0.009420529007911696,-0.009420529007911696,24.357858673026485,-0.0032785379489729816,-0.001828191570454641,0.0956804413348436,0.10781872862899823,0.08354215404068897,0.0029971750114443085,3.5173633307623575,287812373.3333333,0.8596934076681809,0.086495392024517,,,,,,,
1985-03-04 00:00:00-05:00,0.086495392024517,0.0890644028002424,0.086495392024517,0.086495392024517,153104000,0.0,0.0,1985,3,4,0,1,0.015074925639203318,0.014962428133056429,0.08888122545821323,0.0971148552993933,0.09278055702646569,0.02399349642790854,-0.006851457059383392,-0.009420506656169891,22.36747060912343,-0.0034190291516136423,-0.0021463590866864415,0.09510237537324426,0.10785005507577232,0.0823546956707162,0.002569010775725397,2.9701128760676805,281160320.0,0.5445434121002566,0.0886361896991729,,,,,,,
1985-03-05 00:00:00-05:00,0.0886361896991729,0.0886361896991729,0.0886361896991729,0.0886361896991729,130771200,0.0,0.0,1985,3,5,1,1,0.024750424554976336,0.02444909470325001,0.08802477057491027,0.09672947699824964,0.09271394386887546,0.024107015339071784,-0.0029980242252349992,-0.005995184183120797,29.331927087091103,-0.0033193614286203543,-0.002380959555073224,0.09452430792152879,0.10734746528353409,0.08170115055952348,0.0,0.0,274671786.6666667,0.4760998629928451,0.0843545347452163,,,,,,,
1985-03-06 00:00:00-05:00,0.0886362187568613,0.0886362187568613,0.0843545347452163,0.0843545347452163,193603200,0.0,0.0,1985,3,6,2,1,-0.048305945556643914,-0.04951166722465034,0.08674015424081252,0.0961014459530512,0.09251887251933412,0.02456094537046854,-0.001712679862976102,-0.005995154380798395,29.729020485712496,-0.0035450032211364474,-0.002613768288285869,0.0936893422156572,0.10689145137272851,0.08048723305858588,0.004281684011644998,5.075819604218504,266963946.66666666,0.7252035430901631,0.0757904201745987,,,,,,,
1985-03-07 00:00:00-05:00,0.0843545564873117,0.0847827278573509,0.0757904201745987,0.0757904201745987,733980800,0.0,0.0,1985,3,7,3,1,-0.10152524219930303,-0.1070566668641251,0.08447675513369693,0.09524505883455273,0.09221437200903888,0.030056255993640132,-0.0089922696352005,-0.016271919012069702,24.998981684961265,-0.004364566434910455,-0.0029639279176107863,0.0923404961824417,0.10706232493203754,0.07761866743284584,0.008992307682752207,11.864702243418881,277079786.6666667,2.648987170193673,0.0736495554447174,,,,,,,
1985-03-08 00:00:00-05:00,0.0757903944162262,0.0757903944162262,0.0710805452486889,0.0736495554447174,473558400,0.0,0.0,1985,3,8,4,1,-0.02824716797913751,-0.028653794902764894,0.08270280382462906,0.09438866997758542,0.09209067051609353,0.03018169152978169,-0.011561289429664612,-0.020981818437576308,21.110219611740135,-0.005127716949112418,-0.003396685723911113,0.09090601764619347,0.10704816410784232,0.07476387118454461,0.0047098491675373055,6.394945820240013,279629653.3333333,1.693519962403606,0.0762185826897621,,,,,,,
1985-03-11 00:00:00-05:00,0.0762185826897621,0.0766467482930265,0.0762185826897621,0.0762185826897621,286003200,0.0,0.0,1985,3,11,0,1,0.034881775314625774,0.0342871934438066,0.08147935995033806,0.09354655494292573,0.09198599871661924,0.030747038919524152,-0.010276809334754902,-0.017128266394138295,26.88067628701478,-0.005462254729020788,-0.003809799524933048,0.0895999904721975,0.10607065258367389,0.0731293283607211,0.0004281656032644049,0.5617601222095636,278547733.3333333,1.026765490343247,0.0787883922457695,,,,,,,
1985-03-12 00:00:00-05:00,0.0787883922457695,0.0796447295247744,0.0787883922457695,0.0787883922457695,219430400,0.0,0.0,1985,3,12,1,1,0.03371631254896834,0.033160379205882044,0.08056186671767913,0.09271871224045751,0.0919146381318569,0.031255261762504996,-0.009847797453403404,-0.012845821678638403,34.83141278632493,-0.005457110008196028,-0.004139261621585644,0.08831541165709492,0.10388235996627987,0.07274846334790996,0.0008563372790049012,1.0868825401763185,272122666.6666667,0.8063657566195637,0.0745059251785278,,,,,,,
1985-03-13 00:00:00-05:00,0.0787883768174364,0.0787883768174364,0.0745059251785278,0.0745059251785278,251126400,0.0,0.0,1985,3,13,2,1,-0.05435403547623019,-0.055887024666740684,0.07884908573968066,0.09179093887408571,0.09179093680448,0.032350283693155464,-0.009848609566688496,-0.011561289429664598,28.420872754339584,-0.005732511260683706,-0.004457911549405257,0.08694516010582444,0.10229633511581762,0.07159398509583126,0.004282451638908599,5.747800095961734,273035840.0,0.9197561755995111,0.0745059251785278,,,,,,,
1985-03-14 00:00:00-05:00,0.0745059251785278,0.0749340908756702,0.0745059251785278,0.0745059251785278,241606400,0.0,0.0,1985,3,14,3,1,0.0,0.0,0.07683047652244566,0.09086316550771392,0.09167199325230385,0.032350283693155464,-0.0012844949960708896,-0.01027676463127139,23.59566487470113,-0.005882953709092198,-0.004742919981342645,0.08581043891608713,0.10132404619072777,0.07029683164144648,0.0004281656971423936,0.5746733513025197,264674666.66666666,0.9128429367374287,0.0775030553340911,,,,,,,
1985-03-15 00:00:00-05:00,0.074505880115754,0.0792165003197519,0.0740777089605465,0.0775030553340911,181417600,0.0,0.0,1985,3,15,4,1,0.040226735637222344,0.03943870442724766,0.07585169374942777,0.0901352266470591,0.09159110842479595,0.03339403887625704,0.00385349988937371,-0.007707789540290902,30.107096163905908,-0.005694692210859123,-0.004933274427245941,0.084954022988677,0.10030758807563152,0.06960045790172249,0.005138791359205405,6.6304371318700985,261514026.66666666,0.693720341935005,0.0783601775765419,,,,,,,
1985-03-18 00:00:00-05:00,0.0783601775765419,0.0792165143212857,0.0783601775765419,0.0783601775765419,124768000,0.0,0.0,1985,3,18,0,1,0.01105920584364073,0.010998499988989168,0.07621880194970536,0.08947867552439369,0.09146264932221833,0.033551016147237274,0.002141594886779799,-0.008135214447975103,32.9676864131045,-0.005413922684801703,-0.005029404078757094,0.08407623693346974,0.0987848647318932,0.06936760913504629,0.0008563367447437936,1.0928213427124096,261081706.66666666,0.4778887099864727,0.0753622129559516,,,,,,,
1985-03-19 00:00:00-05:00,0.0783601598238735,0.0792164963746124,0.0753622129559516,0.0753622129559516,171449600,0.0,0.0,1985,3,19,1,1,-0.03825877777857134,-0.03900986427318299,0.07646346730845312,0.08865083133180933,0.09131991747352808,0.03357102055064626,-0.003426179289817907,-0.01327397674322131,35.29459206133683,-0.005371403308652226,-0.005097803924736121,0.08311277888715264,0.09742943091688219,0.06879612685742309,0.0038542834186608005,5.11434479891612,259529386.66666666,0.660617289633585,0.0762185826897621,,,,,,,
1985-03-20 00:00:00-05:00,0.0762185826897621,0.0775030852165864,0.0762185826897621,0.0762185826897621,404969600,0.0,0.0,1985,3,20,2,1,0.011363383587356335,0.011299305317805024,0.07646346730845312,0.08782298912604647,0.09122476072774989,0.033625373247207775,0.0017126575112342973,-0.008135952055454199,38.09549454566923,-0.005208563439072708,-0.005119955827603439,0.08240622356534001,0.09661343936216842,0.06819900776851161,0.0012845025268242993,1.6852878674649474,266693653.33333334,1.5184823295882457,0.0775030553340911,,,,,,,
1985-03-21 00:00:00-05:00,0.0775030553340911,0.0787883291645445,0.0775030553340911,0.0775030553340911,162467200,0.0,0.0,1985,3,21,3,1,0.016852486611529827,0.016712058966388714,0.07627984774964192,0.08698084627588586,0.09120096489787098,0.03362263873324001,0.002997130155563299,0.0017126351594924094,39.53495100296427,-0.004919160442115808,-0.005079796750505913,0.08167825937271114,0.09528139763918875,0.06807512110623354,0.00128527383045339,1.6583524674130354,265628160.0,0.6116339472441477,0.0762185826897621,,,,,,,
1985-03-22 00:00:00-05:00,0.0775030852165864,0.0787883595425968,0.0762185826897621,0.0762185826897621,80371200,0.0,0.0,1985,3,22,4,1,-0.016573187196195605,-0.016712058966388756,0.07652451310838967,0.08611016149322187,0.09112959528962768,0.03363997732629689,-0.0012844726443290017,0.0025690272450447083,36.04690355831127,-0.0047388264481260794,-0.005011602690029946,0.08075761981308457,0.09310384327844817,0.06841139634772098,0.0025697768528347015,3.371588347810987,260124480.0,0.30897207367795604,0.0740777254104614,,,,,,,
1985-03-25 00:00:00-05:00,0.0762185702278434,0.0762185702278434,0.0740777254104614,0.0740777254104614,109961600,0.0,0.0,1985,3,25,0,1,-0.028088390045440614,-0.028490414917391786,0.07646334171295162,0.08516811480124789,0.09105822543303167,0.033765344029701425,-0.004282452166080503,-0.0021408572793007036,30.233619125886804,-0.004714316048356093,-0.004952145361695175,0.07979416362941262,0.09095430133898758,0.06863402591983767,0.0021408448173819983,2.8899980466728317,259389013.33333334,0.4239254337988923,0.0770749226212501,,,,,,,
1985-03-26 00:00:00-05:00,0.0770749226212501,0.0770749226212501,0.0770749226212501,0.0770749226212501,121430400,0.0,0.0,1985,3,26,1,1,0.04046016794092089,0.039663084466624546,0.07640217989683147,0.08425461327036218,0.09101064312789171,0.034564396440777315,0.0017127096652985035,-0.0017134696245194037,39.759103579214056,-0.004402295689289848,-0.00484217542721411,0.07906619906425472,0.08878016115437244,0.06935223697413699,0.0,0.0,251871573.33333334,0.4821123654128919,0.07493407279253,,,,,,,
1985-03-27 00:00:00-05:00,0.0770749179127088,0.0779320208995123,0.07493407279253,0.07493407279253,111350400,0.0,0.0,1985,3,27,2,1,-0.027776217684191917,-0.028169272300295485,0.07591273635625835,0.08335538382331527,0.09093927360243263,0.034617243486408475,-0.0012845098972320973,0.00042814761400220003,48.52955286954479,-0.0042784467254829706,-0.004729429686867882,0.07850954197347161,0.08780105410595941,0.06921802984098381,0.0029979481069822983,4.000780946850064,248032960.0,0.44893388362578907,0.07493407279253,,,,,,,
1985-03-28 00:00:00-05:00,0.07493407279253,0.0762185810080435,0.07493407279253,0.07493407279253,129606400,0.0,0.0,1985,3,28,3,1,0.0,0.0,0.07585157347576954,0.08261317461729047,0.09088693352209193,0.03395352811506845,-0.002568982541561099,0.00042814761400220003,52.38069856286746,-0.0041326568338908715,-0.00461007511627248,0.07801711112260815,0.08694559625779084,0.06908862598742545,0.0012845082155134996,1.7141844392602519,234785600.0,0.5520202261126748,0.0757904201745987,,,,,,,
1985-03-29 00:00:00-05:00,0.0749340831515518,0.0762185915446379,0.0749340831515518,0.0757904201745987,87180800,0.0,0.0,1985,3,29,4,1,0.011428010651972187,0.011363204210020893,0.07579040740217477,0.08198514282703397,0.09089644849300381,0.033950926649108905,-0.00042816251516340775,-0.0017126351594924094,49.15265883205022,-0.0039030255683030896,-0.004468665206678602,0.07754608988761899,0.08584866906271392,0.06924351071252406,0.001284508393086109,1.6948162975307195,223463893.33333334,0.39013372003662095,0.0740777254104614,,,,,,,
1985-04-01 00:00:00-05:00,0.075790398977555,0.0775030725446486,0.0740777254104614,0.0740777254104614,114060800,0.0,0.0,1985,4,1,0,2,-0.022597773705327895,-0.022857016376350035,0.07530107455594195,0.08125720371802644,0.09085838927163015,0.033844468768305845,0.0,-0.004282452166080503,40.35013655459941,-0.0038152613320808493,-0.004337984431759052,0.0769252065569162,0.08420402255022243,0.06964639056360998,0.0034253471341871983,4.623990700588472,221478506.66666666,0.5149971512660853,0.0719368979334831,,,,,,,
1985-04-02 00:00:00-05:00,0.0740777373797462,0.0745059086992174,0.0719368979334831,0.0719368979334831,227427200,0.0,0.0,1985,4,2,1,2,-0.028899746382817115,-0.029325568217015836,0.07468940530504496,0.08050072118639943,0.09077750436133805,0.03404735799418691,-0.005138024687767001,-0.0034253150224684975,44.231132799939004,-0.0038737996769980937,-0.00424514748080686,0.0760902419686317,0.08122942683634564,0.07095105710091777,0.002569010765734306,3.571200370788518,224064960.0,1.015005648361975,0.0719368979334831,,,,,,,
1985-04-03 00:00:00-05:00,0.0719368979334831,0.0723650635359233,0.0719368979334831,0.0719368979334831,242659200,0.0,0.0,1985,4,3,2,2,0.0,0.0,0.07438357280833377,0.07988696147998171,0.09067283289300067,0.03335982067347597,-0.0029971748590469083,-0.004281684756279006,44.231132799939004,-0.0038755171873805783,-0.004171221422121604,0.07546936012804506,0.07921650350665553,0.07172221674943459,0.0004281656024402031,0.5951960881550787,224821333.33333334,1.0793424111590832,0.0715086907148361,,,,,,,
1985-04-04 00:00:00-05:00,0.0719368560680952,0.0723650214213542,0.0706523542912903,0.0715086907148361,161862400,0.0,0.0,1985,4,4,3,2,-0.005952539391439027,-0.005970326374311469,0.07358839682170319,0.07920183986425397,0.09055388834741376,0.03299912976626679,-0.0034253820776938976,-0.0059943646192549965,34.78385528369333,-0.003866856357545176,-0.004110348409206319,0.07525527365505694,0.07939398204532,0.07111656526479387,0.0017126671300639051,2.3950475291090365,219942613.33333334,0.7359301480822633,0.0672270357608795,,,,,,,
1985-04-08 00:00:00-05:00,0.0715087196086668,0.0719368851349305,0.0672270357608795,0.0672270357608795,198732800,0.0,0.0,1985,4,8,0,2,-0.05987600823277661,-0.06174350628159277,0.07248739153146741,0.0782883619268735,0.09036358280314336,0.033605868285253,-0.008563384413719191,-0.008991546928882599,25.925131091319813,-0.004157560588530562,-0.0041197908450711675,0.07493414767086502,0.08038583294720582,0.06948246239452423,0.004709849374051001,7.005885832603879,219016000.0,0.907389414472002,0.0672270357608795,,,,,,,
1985-04-09 00:00:00-05:00,0.0672270357608795,0.0676552012871432,0.0672270357608795,0.0672270357608795,263894400,0.0,0.0,1985,4,9,1,2,0.0,0.0,0.07138638624123163,0.0774177014827728,0.09012570331494009,0.03365819418471962,-0.006850689649581895,-0.006850689649581895,29.787326207307075,-0.004337940705815044,-0.004163420817219943,0.07448457032442089,0.08088985676840144,0.06807928388044035,0.00042816552626369353,0.6368948465713105,224527893.33333334,1.1753301386399384,0.0719368979334831,,,,,,,
1985-04-10 00:00:00-05:00,0.0719368979334831,0.0727932348553945,0.0719368979334831,0.0719368979334831,226912000,0.0,0.0,1985,4,10,2,2,0.07005904870409796,0.06771383265590426,0.07083588306392939,0.0767611242830753,0.0899591849909888,0.03666684914917522,0.0,-0.005138024687767001,41.071431900709584,-0.004054113436860837,-0.004141559341148122,0.07414199560880658,0.08030644634722167,0.06797754487039148,0.0008563369219114075,1.190400123596134,225792746.66666666,1.004956994189834,0.0732213854789733,,,,,,,
1985-04-11 00:00:00-05:00,0.0732213854789733,0.075362230204316,0.0732213854789733,0.0732213854789733,146675200,0.0,0.0,1985,4,11,3,2,0.017855753895280824,0.01769821250435979,0.07071354878800253,0.07633292997876799,0.08983072605397963,0.03551130639017315,0.0012844875454902094,-0.001712687313556699,41.07146852277668,-0.0036830746790728758,-0.004049862408733073,0.07407776862382885,0.08025301168271612,0.06790252556494158,0.0021408447253426915,2.9237970728612743,217229226.66666666,0.6752093272654779,0.0715086907148361,,,,,,,
1985-04-12 00:00:00-05:00,0.0732213578449001,0.0732213578449001,0.0710805196445493,0.0715086907148361,72531200,0.0,0.0,1985,4,12,4,2,-0.02339063584953638,-0.023668538878671243,0.0706523763281958,0.07589046334226922,0.08969750925898548,0.03562836753122556,0.0,-0.0034253820776938976,40.35082845520385,-0.0034870276599499733,-0.003937295458976454,0.07392790690064427,0.0802040505375605,0.06765176326372804,0.0021408382003507975,2.993815407539872,209011413.33333334,0.34702028393218204,0.0732213854789733,,,,,,,
1985-04-15 00:00:00-05:00,0.0732213854789733,0.0740777222257044,0.0732213854789733,0.0732213854789733,59830400,0.0,0.0,1985,4,15,0,2,0.023950861734654216,0.023668538878671187,0.07083587454898013,0.0754908146957556,0.08956429304348094,0.035978261092385395,0.005994349718093803,-0.0025690346956253884,48.21428571428559,-0.0031570661377435943,-0.003781249594729882,0.07371382340788837,0.07976454326726153,0.06766310354851522,0.0008563367467310928,1.169517267570693,202758080.0,0.2950826916490825,0.0740777254104614,,,,,,,
1985-04-16 00:00:00-05:00,0.0740777254104614,0.0745058966607498,0.0740777254104614,0.0740777254104614,67648000,0.0,0.0,1985,4,16,1,2,0.011695216170609202,0.011627355712656138,0.07120287950549803,0.07507689247528708,0.08939301719268158,0.035920404268301696,0.006850689649581895,0.0,43.13723550062152,-0.0027942592966057195,-0.0035838515351050496,0.07349970079958434,0.07914780433147584,0.06785159726769285,0.0004281712502884061,0.5780026963786052,199909546.66666666,0.3383930438939851,0.0775030553340911,,,,,,,
1985-04-17 00:00:00-05:00,0.0775030553340911,0.0783601637263658,0.0775030553340911,0.0775030553340911,123244800,0.0,0.0,1985,4,17,2,2,0.04623967467481083,0.04520247388378052,0.07267088230167111,0.07470578799645103,0.0892122172647052,0.03672934783425225,0.005566157400608007,0.005566157400608007,55.555483946434485,-0.0022049198197938297,-0.003308065192042806,0.07360674291849133,0.07948012327485605,0.0677333625621266,0.0008571083922746942,1.1059027138736295,199658666.66666666,0.6172774869109948,0.0783601775765419,,,,,,,
1985-04-18 00:00:00-05:00,0.0783601775765419,0.0787883430903989,0.0783601775765419,0.0783601775765419,202428800,0.0,0.0,1985,4,18,3,2,0.01105920584364073,0.010998499988989168,0.07426133113248003,0.07450597609082855,0.08904569869240121,0.03583731116218325,0.005138792097568595,0.006423279643058805,57.14418880977222,-0.0016496848961725513,-0.0029763891328687554,0.07371382266283032,0.07985947491247859,0.06756817041318204,0.00042816551385699286,0.5464070234383562,199952853.33333334,1.0123826523372443,0.0770749226212501,,,,,,,
1985-04-19 00:00:00-05:00,0.0783601969974197,0.0783601969974197,0.0766467512842448,0.0770749226212501,96028800,0.0,0.0,1985,4,19,4,2,-0.016401889263668035,-0.016537889406145152,0.07499533465930389,0.07454879283905026,0.08888392878903278,0.030668167268852072,0.00556623190641399,0.00556623190641399,52.631403823405854,-0.0012983994123196424,-0.002640791188758933,0.07369241602718826,0.07978525032205218,0.06759958173232435,0.001713445713174902,2.223091058546834,178687786.66666666,0.5374111000610078,0.0740777254104614,,,,,,,
